,STOP_DURATION_MINUTES,SUSPECT_REPORTED_AGE,SUSPECT_HEIGHT,SUSPECT_WEIGHT,STOP_FRISK_TIME_HOUR,KMEANS_DEMEANOR,0,1,2,3,4,5,6,7,8,9,SUSPECT_RACE_DESCRIPTION
5461,5,21,5,150,18,0,-0.2906926554721335,0.6348616704371765,-0.29653914891813704,-0.0696751958990099,-0.14687536932563447,-0.30836039207744825,-0.29614432307541244,-0.24712815006946326,0.8170621414137262,-0.11876470116087452,BLACK
4580,15,21,5,130,15,3,0.28503379109999244,0.07629961100392577,-0.39113941088693954,-0.06442521023577724,0.11850887292723863,-0.2898294265949914,-0.17749954411738533,0.08509642241384312,0.19920019971356268,0.05298236193445221,WHITE
3645,33,26,5,250,21,2,0.14606867759179268,0.12109121992540785,0.4802353088044283,-0.22479323183184163,-0.34562291280999907,-0.09833866809310547,0.48620404394387395,-0.6027654540809662,0.8202206190245015,-0.39029529789735723,BLACK
6045,15,31,5,160,20,1,0.1758738631469642,-0.4008237321686191,-0.06427883240579145,-0.13406484853063474,-0.12939071063118152,-0.04191267120871832,-0.3233915802002986,-0.017035195481450043,0.08907019454218738,0.10251149582642612,BLACK
4928,21,18,5,125,13,0,1.2606269253281266,0.21671190259021184,0.9689537413478396,0.013567943048078325,-0.1617773473270182,-0.4986736603712077,-0.14302637424848974,-0.20955276906586673,0.04847085254820605,-0.17478966001295673,BLACK
1867,19,39,5,165,16,4,0.07999589431447875,0.2968825671289974,-0.3334709405614726,0.1309632880505168,0.10843882084483737,0.009506521666800109,-0.13504383265873626,0.19009684013671344,-0.13858002681904305,-0.2183587533999056,WHITE
6502,20,34,5,125,2,1,0.07217866116124595,0.44385275257154977,-0.04506984628427108,0.3229475024064667,-0.11732078152594222,-0.6208039379478302,0.02701367883700199,-0.552781451539269,-0.7449623040982498,0.05473264034329774,WHITE
3979,7,50,5,200,21,1,0.7125562296063266,0.01766852029098486,0.12198581228961089,-0.29540638347918097,0.326953824338228,-0.08227192524325759,0.6717184506483324,-0.4651356327255861,0.21384347522808178,-0.13794099354294906,WHITE
7567,22,58,6,280,1,0,0.3911256670832792,-0.011839388925861657,-0.348765803461845,-0.046625047163803536,-0.3835684864623856,0.6646099780085789,1.1556782130677765,-0.1672716174838326,0.20718272175438993,0.14776804965058846,BLACK
5291,18,58,5,250,3,1,-0.10840378927793981,-0.6623130151711275,0.17675676658017445,-0.3508347118708365,-0.5363787947052346,0.6112402772738824,1.013282626099079,-0.3989898341515487,0.3738986605649153,0.4308931920798582,BLACK
60,10,27,6,180,14,1,0.0643529592046132,-0.22473834135688311,-0.23497200756028752,-0.17302767293232985,-0.03485585657886579,0.0025472410832873727,0.012468607232984588,0.07113568035753036,-0.011174444027670321,-0.07144860165612887,WHITE
76,12,41,6,150,12,1,-0.2577233654719989,-0.45844072851726625,0.016475265596725686,-0.25007482688472976,0.08240782455550759,-0.33519869505273536,-0.1595261220415023,0.14874783838346067,0.10870666593684467,-0.05274871076627251,BLACK
7019,12,18,6,157,13,0,-0.10074091627224416,-0.6517047272920867,0.10244074807518823,-0.43288675720533226,-0.4045784822056405,-0.11905355297035057,-0.41181977281349347,-0.14724670726564942,0.669373562164794,-0.18041473674526318,BLACK
5789,15,42,6,250,12,9,0.6889007485436717,0.1619767122964065,0.10008261663789848,0.029167837963855008,-0.46739991869289144,0.17336797575068674,-0.15742363593163833,0.6242239219243368,0.0161034688002063,-0.10993387951110115,BLACK
5305,5,23,6,170,8,0,0.10842838462157224,0.29983876650201674,-0.3755302158094451,0.1197370381169815,-0.007707542497890946,0.3253622063757499,0.05736297056530013,0.15310124344175666,-0.3094628682978013,-0.29138076541394536,BLACK
841,2,35,6,160,18,5,0.5289555236437431,-0.850190798183905,0.48782177714059594,0.5128167545667673,0.6465749895220863,-0.070166511102821,0.9204734143319576,-1.0616467114741053,0.5297743075582683,-0.6649518297938871,WHITE
814,10,21,6,180,0,0,0.4356503063133919,-0.27051689441677046,-0.2469178182184501,0.6130372945438672,-0.14656833670517913,0.18640322286844319,0.20518300264969103,0.5010595127398854,0.003362381447723389,0.3011826432852572,WHITE
2467,14,17,6,130,14,1,0.08472478524368968,-0.4103077578715733,-0.16429633104377953,0.10795697065767895,-0.3489442816845477,-0.17681589345756207,-0.20502487674311243,0.47802588697231246,0.054164730447637414,-0.02043749545231117,BLACK
7535,2,33,6,190,21,1,-0.14283099677262281,-0.6654846232149956,0.05861460274306591,-0.17145311137296482,-0.3736462964678106,-0.37618867662534866,-0.18148851561726487,0.17385761412098458,-0.4347618402889764,0.2992274096899342,BLACK
3424,10,36,6,160,9,2,-0.04063674028018748,-0.5877578714482953,0.20102720857655657,-0.02316057774954704,-0.04455138691207024,-0.8048065442108593,0.03475170129653602,-0.15315186212261328,-0.05624016571976712,-0.1939243773145556,WHITE
583,10,19,5,185,1,7,-0.1825635260766781,0.6005567724316566,-0.2852040003898793,0.27594368148245735,-0.08068860082618476,0.3421421276599574,0.022018371546702043,0.05690748645414949,-0.31297347469802583,-0.2511007313888876,BLACK
6970,8,32,6,190,1,0,-0.8016745506482652,-0.06235707888958282,0.18236034626212463,0.22498208589727337,-0.33690611677967175,-0.16198648003253255,-0.1944173151888457,0.35724594893515266,-0.010280158503292147,-0.01790256822431539,BLACK
5311,3,36,6,165,2,0,0.45524895911185764,-0.13791490402596845,-0.2597535526338807,-0.2497553568020197,-0.457377559029616,0.9736877816582326,0.4485638740131799,-0.20616720174530043,0.1637474570604839,0.6218176625759505,BLACK
2949,2,55,6,170,13,4,0.4490083749352539,-0.3914184917665259,-0.33927868229788793,0.07955963834712389,0.5759753904640161,0.6164373249021767,-0.8399461937749129,-0.0004726511354506308,0.1579729152388385,0.10006174359838167,BLACK
2098,3,19,5,150,16,1,-0.753753172955763,0.06286023353744512,0.16446995134175854,0.1015203147670401,-0.0006432858551874672,-0.01908282550673634,-0.15241500960145132,0.15755449911872382,-0.23258416699598555,-0.28380979207557255,WHITE
4932,13,38,5,220,18,9,-0.636900521902497,-0.06400530299363463,0.2827371482603348,-0.13483239978914846,-0.30221842894782946,-0.20578834074205896,0.4294924017643189,-0.776069612771734,-0.2835376378287216,0.3208180395114434,BLACK
5319,15,15,6,140,17,1,0.5232334538758028,0.27932391181401117,0.4467663211490834,0.2663945055258367,0.23350586330344864,0.036239671444860164,-0.22729463169444503,0.1840197708861785,0.29254791355342225,0.4458473372838641,WHITE
7015,10,26,6,120,7,1,0.016256516696703707,0.3888664031174086,0.3698559525036739,-0.26854583388496456,0.16400045633141694,-0.28093076698554137,-0.27879159783074925,0.26673872764991546,0.23159569473171007,-0.05264606848390126,BLACK
4759,5,25,6,150,20,0,-0.22415263844345545,-0.551944170398527,-0.21283987913584787,-0.7921927661690105,0.17124724286196807,-0.11572803602223437,0.04666671533436862,-0.11686026423601467,0.5331225963846616,-0.36836974811797785,BLACK
1191,13,18,6,170,23,5,0.4130963671205766,-0.17315441435296705,-0.4070929630369561,-0.3570318203296005,0.38911852654748746,-0.05956804952193674,-0.1983266276120532,-0.09785448292943964,0.09255566959438742,0.13992553351280773,BLACK
96,3,51,5,180,5,1,0.3983011572168978,-0.05446492825587397,-0.5670601318432829,-0.24969802220505533,0.3896814230758772,0.2642880674639655,0.15444918465656374,0.1605195530129373,-0.33553664447161424,-0.3219526936312265,BLACK
2572,4,23,6,170,6,0,-0.07131285440782152,-0.8956263070030919,0.28039430338008636,0.8408080982401428,0.22541465474870775,0.08814819267287988,-0.11049144478178988,0.22515170382854688,0.03918651160414304,0.5831515155584709,BLACK
7307,10,17,5,150,22,1,-0.03465286391903804,-0.6761354048481452,0.11596368395299303,-0.6240234353500408,-0.43039781478054845,-0.29653608471106424,-0.40869548563719543,-0.49203154144795086,0.23144872294242347,0.1935722895211656,BLACK
5456,5,13,5,140,2,0,0.37716900178622786,-0.18338425145382203,-0.25598919702111556,0.6920976154125248,-0.06268842634216967,-0.2074451893823668,0.2029180388572428,-0.17803783761811035,0.3497360924456409,0.2604559912887613,BLACK
580,3,30,6,165,22,0,0.5228531204934677,0.7806522772057227,1.2259432683665084,-0.25775371314672096,-0.21471829823066765,-0.44155025344058757,0.20156728590399875,-0.6827714384243675,-0.5207880874498185,0.44156459097534323,WHITE
1009,1,27,5,200,20,1,-0.29383196201547884,0.05016364951111952,-0.32145567630511385,-0.4351761728571769,0.568672603832973,-0.017058645089109047,0.18348572039409478,-0.034269788140011935,-0.0686232515261753,-0.0717796707668092,BLACK
4626,5,17,5,140,17,7,-0.150739261222689,0.46173247899845976,-0.16790524901161352,-0.04193862143085012,-0.3575565867206785,-0.03696461966050417,-0.43959770728465924,-0.3722946226034004,0.7464239385048257,-0.0178266156923593,BLACK
4202,2,20,6,130,18,0,0.1758738631469642,-0.4008237321686191,-0.06427883240579145,-0.13406484853063474,-0.12939071063118152,-0.04191267120871832,-0.3233915802002986,-0.017035195481450043,0.08907019454218738,0.10251149582642612,BLACK
2386,1,20,5,160,14,1,0.33383810744616244,-0.10631360613774508,-0.3625230096184041,0.20533318342069623,-0.3117259155211716,-0.15333687642689103,-0.20258622486944594,0.4549910323336685,0.09365653271011215,0.030971456124230138,BLACK
3228,1,24,6,195,15,0,-0.5638408760357576,-0.24348827384667557,-0.09433335500009932,-0.44798212404005855,0.4885540503657092,-0.35761589804638627,0.7277923985304446,-0.26770898187723385,0.1925296834924993,-0.20838202013871807,WHITE
4959,10,31,5,280,1,1,0.3652781835573675,-0.2597090853719982,-0.4005766490776556,0.3717544308505418,0.4186024446731232,-0.24857958472625627,0.3255443395718217,-0.23582227042745593,0.31372976523536616,0.2464610773986016,BLACK
2980,15,30,6,110,2,1,-0.5046398507532903,0.3668543852712733,-0.033756727232866095,0.19889652753005743,0.03657508030818865,0.0043961915239346715,-0.1499763577277848,0.1345196444800798,-0.19309236473351082,-0.23240084049903126,BLACK
7114,15,12,5,137,22,0,0.2717337060711351,0.49074551614203904,1.109352665658473,-0.691231852115731,-0.12425086633459105,0.19920044671926218,-0.21821531095475163,0.3807634055935375,0.13639632605269403,0.1659188697330145,BLACK
4483,9,30,6,170,20,6,0.7516173361398526,0.16850453862634135,0.24215939052385915,-0.2016277312909234,-0.1316999842967969,-0.007584486709419264,-0.4681971426128609,0.16615843616553105,0.2218917743735145,0.08603712378167591,BLACK
707,2,22,6,140,22,1,-0.016729799724193396,0.35427847184364036,-0.3441969469096419,-0.015333334475723425,0.20241077836876337,-0.2698896830270964,-0.15195945749407003,0.019893680033316884,0.1892676486771009,0.06955937626157366,WHITE
2755,5,20,6,150,16,1,0.8114306920061991,0.059220448277069605,0.2512005574935658,-0.25077013864204234,-0.13725619194808514,0.09845817428652434,0.005471107100035183,-0.495661985722676,-0.4887197740651632,0.3352343444090069,WHITE
1971,9,40,6,215,21,0,-0.24502764566930882,-0.13244956763055132,-0.2928392750365784,-0.16541777920070344,0.1384378153845628,0.1194339050789913,0.15839903964203417,0.33562482177981345,-0.17416691852962582,-0.09379057657703127,BLACK
1627,1,27,5,185,14,1,0.42375948808453157,-0.3468417283349467,-0.39150527027499016,0.2926941099818842,0.33472253431011373,0.14526882752455375,0.3278093033642699,0.44327507993053983,-0.032643945762551314,0.28718772939509746,BLACK
1877,10,39,5,180,20,1,-0.43167684827915087,0.29656262069782835,-0.0869773218152547,0.17856746871944001,-0.11790696698956085,0.3186631106292864,0.019579719673035543,0.0799423410927935,-0.35246527696050056,-0.30250968296542896,BLACK
6345,23,53,6,175,16,2,0.1974314033331245,-0.3520064457782132,-0.03959457719357062,-0.3160987177982612,-0.1168743592510683,-0.2178064373458339,-0.2974165672007845,-0.34423832297142193,-0.36036457393195165,0.4735853525452128,OTHER
6065,2,53,6,165,11,0,0.21068946302318844,-0.41027732385904764,0.6945853006020323,-0.5891178190407428,-0.41685988388761025,0.6233119959601668,0.1268862785787977,0.10070829720489899,0.33746654233137663,0.5212252782679739,BLACK
4713,13,39,6,140,13,2,-0.2343420018623078,0.48783699012123555,-0.09620626484214945,0.5598036699464587,0.4107336621991904,-0.22922534715650444,0.028058367782432477,0.006764000146883426,0.2663457324932459,0.4530726094616982,BLACK
351,1,14,6,160,17,2,-0.7105254727449907,-0.05287305318662863,0.2823778449001127,-0.01703973329104034,-0.1173525457263055,-0.027083257783688797,-0.3127840186460319,-0.13781513351860988,0.024625305591257817,0.1050464230544219,BLACK
5504,8,14,5,110,18,5,0.7383138712438181,-0.3020036018498493,-0.02467405903320796,0.5365793443376433,0.15306231351954766,-0.633639188213548,0.2521806155273853,-0.308320875069962,-0.650930456445194,0.3411087911661855,WHITE
657,5,50,5,230,16,1,0.5496597363591001,-0.16973025954580095,-0.2512852772610114,0.2984388452689254,0.16387516164439717,0.1518243456535257,0.25030959541338343,-0.043416771258844786,-0.6568664662673405,0.40926244570042875,BLACK
6829,9,45,6,165,9,5,-0.8050173217370314,0.1030775302890036,0.06901625231755565,-0.26655106248149774,-0.2991227810400939,-0.03787397582624242,-0.08576409777549306,-0.2204723307948025,0.55568576615825,-0.297517785875639,BLACK
909,5,17,6,160,2,0,0.5088214615423138,0.329117201262354,0.19595067660982599,-0.13170709463224003,0.5374779230111066,-0.48625756732382464,0.48824441480891645,-0.4505975547023833,-0.1910424418372405,-0.27828433343725845,BLACK
4852,10,26,6,170,2,0,-0.19445434430553843,0.5242319385134805,-0.4297914524464193,-0.04439950307952575,0.4006022701891082,0.301007732316068,0.14464467226128094,-0.0008769463551961229,-0.3489798019083005,-0.26509564527904733,BLACK
2188,15,37,6,180,17,9,0.42498718534943697,-0.09682958043479088,-0.262505510980416,-0.03668863576761746,-0.0921723444678054,-0.018433654178047296,-0.32095292832663214,-0.040070050120094035,0.1285619968046621,0.15392044740296743,WHITE
3195,10,14,6,130,12,7,-0.5046398507532903,0.3668543852712733,-0.033756727232866095,0.19889652753005743,0.03657508030818865,0.0043961915239346715,-0.1499763577277848,0.1345196444800798,-0.19309236473351082,-0.23240084049903126,OTHER
1111,7,63,6,180,18,2,-0.6013655447919625,0.42425028998591624,-0.044482733581035425,0.05259990500381721,0.13054703783211466,-0.27500001316996187,-0.16689198256311857,-0.03568351562331673,0.1347553107626331,0.055517289162448,BLACK
2810,15,26,6,150,9,1,0.5405109804744238,0.17817872402855617,0.34835730226785955,-0.48711122846654376,-0.16974244973876934,0.19030178710981216,-0.11692325724138768,0.1991211003574651,0.10400083103454665,0.27154730015136797,WHITE
2693,10,15,5,150,17,4,-0.1694891865460554,0.42864560544209906,0.6263935741696377,0.06861790467579602,0.016747668874427156,-0.025085565256682197,-0.1794524217460325,-0.23466149288257768,0.05564301768503589,0.03680425738461368,BLACK
5877,21,61,5,130,1,0,0.6591028654915586,-0.24628153070192368,-0.12062198542864615,-0.020322891421197066,-0.4954366453014873,-0.5432921336707307,-0.2355153715513382,-0.5127978237413409,0.5949202642849002,-0.2158593305928216,OTHER
6962,10,22,6,180,14,0,-0.13256518112623325,-0.5128804338588899,-0.014858003303077535,-0.11500445429202483,-0.12771049631114673,0.260053194350111,0.04979630601786786,0.2819554017919005,-0.39002385103805753,-0.4136888524417915,BLACK
816,6,44,6,160,13,1,0.7021149394422206,0.1993844125572017,0.11976972805740685,0.058926587560746695,0.005272400497940868,0.2839411383041905,0.16271582896831768,0.14449248109695909,-0.3080044074300362,-0.42760889698741633,BLACK
1961,8,17,5,160,16,0,-0.4762073604461967,0.3698105846442926,-0.07581600248083867,0.18767027759652213,-0.0795712830345397,0.3202518762328845,0.04243044549625158,0.09752404778512304,-0.3639752062122691,-0.305422852513071,BLACK
2829,20,40,6,210,13,3,-0.16023141768371174,0.4951657140836159,-0.1384004641011352,0.24195389500451267,-0.24029804800119045,0.017063459456398724,0.4083946925121378,-0.4949361945590501,0.24488073517036688,0.05256208594573933,WHITE
5151,5,20,6,190,18,0,0.28503379109999244,0.07629961100392577,-0.39113941088693954,-0.06442521023577724,0.11850887292723863,-0.2898294265949914,-0.17749954411738533,0.08509642241384312,0.19920019971356268,0.05298236193445221,BLACK
1756,5,52,6,170,12,0,-0.1204774874602684,0.42064715540728215,-0.1651532906650782,-0.25500534246525236,-0.7227618012824891,0.9551568161757757,0.32991909505515266,-0.5383917742286067,0.7816093987606476,0.45007059948062367,WHITE
1483,8,25,5,245,17,0,0.2806798713604196,0.013273204834802004,-0.5488904954610623,-0.3114243831511598,0.4407531932959155,-0.33218637315653726,0.6842788898312463,-0.26615765546632514,0.29295576830567904,-0.11922796176511476,WHITE
7582,11,17,6,185,13,1,0.20430635345405773,-0.3978675327955998,-0.10633810765376402,-0.14529109846417004,-0.24553707397390984,0.2739430135002315,-0.1309847769762622,-0.05403079217640679,-0.08181264693657088,0.02948948381238635,BLACK
6798,15,27,6,200,22,9,-0.054283799457511286,-0.9157611143391957,0.2377258859520254,0.6302595934513805,-0.05089043461739631,0.032897562338320564,-0.21933171134453427,0.0543236307133739,0.6704916107409928,0.3545474041109649,WHITE
6689,10,32,5,140,2,0,0.36002804008208095,0.39808224010572074,0.06418401522613706,-0.2010984713076472,0.6866115402974868,-0.05310919818075376,0.11847541308217552,0.05850090260204401,-0.1830604441980144,-0.3520047845364148,BLACK
640,5,39,6,170,0,1,-0.17090587318036993,-0.06805788115182679,0.03637845352513015,0.12418694455033909,0.45901270574422126,-0.4453780516084986,0.08693932792687813,-0.20121051571683732,-0.21907023184314334,0.7324574805788858,BLACK
7366,4,35,6,170,10,1,0.4356503063133919,-0.27051689441677046,-0.2469178182184501,0.6130372945438672,-0.14656833670517913,0.18640322286844319,0.20518300264969103,0.5010595127398854,0.003362381447723389,0.3011826432852572,BLACK
4775,2,28,6,140,21,0,0.5006007389562043,-0.16543438932584634,-0.3074766305668772,0.27902701862487167,-0.08661059514679892,0.27405624705968007,0.138345041674341,0.1305399898082836,0.4123634720918798,-0.19332869201350592,WHITE
5727,8,29,6,160,16,5,0.6666397639808461,-0.23298310295287128,-0.13378561794622879,0.053021120225403416,-0.6544831959481033,-0.5445146848883872,0.5036367616827145,-0.8062674688121636,0.7246821600872912,-0.37407474040222893,BLACK
6583,3,40,6,180,4,0,-0.2292908751649054,-0.455484529144247,-0.025584009651246863,-0.26130107681826503,-0.03373853878722073,-0.019343010343785588,0.03288068118253412,0.11175224168850394,-0.06217617554191358,-0.12577072278031226,WHITE
670,5,27,6,170,3,5,0.28503379109999244,0.07629961100392577,-0.39113941088693954,-0.06442521023577724,0.11850887292723863,-0.2898294265949914,-0.17749954411738533,0.08509642241384312,0.19920019971356268,0.05298236193445221,BLACK
434,12,31,6,200,10,9,0.313466281407086,0.07925581037694512,-0.43319868613491214,-0.07565146016931254,0.0023625095845103,0.026026258113958384,0.014907259106651088,0.04810082571888634,0.02831735823480442,-0.02003965007958757,BLACK
4226,6,55,6,150,20,1,0.568589943145622,-0.3789782666905523,-0.28132045890787244,-0.17368843077472512,0.6793825981746541,1.0671962318599701,-0.7659060940080626,-0.5325293302841698,0.02199553785463017,0.14998872286307918,BLACK
912,5,22,5,200,16,1,-0.5487152761702493,-0.15772272258762646,0.10680148101629154,-0.09386818351925391,0.009426766227213765,-0.31841877376852784,-0.19487072106010037,0.052554081395853505,0.10519605953662013,-0.01246867674121477,BLACK
5325,20,28,6,150,2,1,-0.11647547372347197,0.5761260948755982,-0.27168106451207447,0.08480700333774868,-0.10650793340109269,0.1646595959192437,0.025142658723000078,-0.287877347728152,-0.7508983139203963,0.12288629487754113,WHITE
2229,180,37,6,200,1,1,-0.029384168905578614,0.8481781999659259,0.3812410239841736,-0.3543893394276423,-0.06793167532932834,0.05753935249815342,0.036765526584208105,-0.011690600555636015,-0.6045766382117534,0.3135351596399814,BLACK
817,3,43,6,160,20,1,0.5650659368675945,0.17749928398064913,0.0065155449006700705,-0.3964869695939412,0.6966815923798881,-0.35244514644254527,0.07601970162352646,-0.04649951512082629,0.1547197823345913,-0.08066366920205705,BLACK
7176,43,43,6,180,10,1,0.07154138732720006,0.21063021904162718,0.3115444468330988,-0.34620287675721934,-0.13037719206608853,-0.054244970187041476,0.060061372319888354,-0.23870663986349266,0.6017240139040212,-0.4031268160228629,WHITE
4475,8,16,5,148,23,6,0.037212753343426525,0.07520561344768951,-0.5028364151257075,-0.2764666301699953,-0.022838228430457963,-0.22978215853744488,-0.16326010409429612,0.16117578402862368,0.6790227536002256,-0.195050554886314,BLACK
3929,10,16,5,160,16,7,-0.2577233654719989,-0.45844072851726625,0.016475265596725686,-0.25007482688472976,0.08240782455550759,-0.33519869505273536,-0.1595261220415023,0.14874783838346067,0.10870666593684467,-0.05274871076627251,BLACK
3549,45,59,5,200,19,1,-0.22865562031385317,0.43129793704043173,-0.22250237187500532,0.19756498151182364,-0.6660102829697513,0.8755042242614913,0.5571260650750832,0.1274973813403287,0.11539883552924766,0.5557257196493923,BLACK
1279,5,33,6,200,7,0,-0.7714127768858445,-0.10344240248076039,0.18511230460865993,0.011915364862871087,-0.7021113313414824,0.8301349558037474,0.5750994871509663,0.19114879730994627,0.024905301752529654,0.44999464694866764,BLACK
6889,2,50,5,120,21,5,0.2881997218335847,-0.6691714156132428,0.6272985656327016,-0.08546394345123762,0.10338654409216891,-0.7309297138903128,0.26318426628538716,0.08514681026254269,-0.20626425010218902,-0.3495813142612869,WHITE
4138,6,20,6,230,16,1,-0.7581070926953358,-0.00016617263167863913,0.006718866767635839,-0.14547885814834252,0.3216010345134895,-0.06143977206828221,0.7093634243471802,-0.19369957876144447,-0.1388285984038692,-0.45602011577513957,BLACK
4625,1,26,6,220,8,1,-0.7372115008775298,-0.0105084010077117,-0.022176775962754074,-0.2300491197284783,0.36450122181737715,0.255638463858324,0.16261809433716398,0.06277446961442143,-0.43947333568501856,-0.37082671797977207,WHITE
112,2,17,6,180,6,1,-0.3445855434612575,0.5686147257881562,0.5659447666809936,-0.260628874045951,-0.0793307089177965,0.21154286720819607,0.031202587534243566,0.3561290882653094,-0.20614360125185777,-0.11186081820298864,BLACK
752,1,41,6,150,18,1,-0.2933445791434018,0.10339747672017258,-0.17747736642866221,-0.3141552431504209,-0.0727769932056956,-0.34703056478872873,-0.24038765010726484,-0.11031783175088254,0.7695710162997076,-0.21336685631011568,BLACK
961,5,14,6,170,23,2,-0.5568350326249166,0.351002326039452,-0.055644052915451436,0.043497096126735094,0.09221135387709346,-0.27658877877356,-0.1897427083863346,-0.053265222315646274,0.14626524001440164,0.05843045871009007,BLACK
166,3,29,6,170,17,6,-0.7105254727449907,-0.05287305318662863,0.2823778449001127,-0.01703973329104034,-0.1173525457263055,-0.027083257783688797,-0.3127840186460319,-0.13781513351860988,0.024625305591257817,0.1050464230544219,WHITE
4489,30,18,6,160,23,0,0.5221084401832048,-0.23811981062585036,0.144886346601909,0.7488379391680651,0.6052175066554814,0.47327773392447237,0.027224817963534872,-0.13615815508917328,0.383247900297995,-0.6890131030994902,BLACK
6811,5,39,6,170,22,0,-0.010877689050225825,0.1514751348742735,0.21341619225261413,0.5040069757399959,0.8645736015701588,0.7767182558646826,0.17208440046228685,-0.6877043165989427,0.4201250467595192,-0.33031676552151606,BLACK
2584,14,15,6,145,0,2,0.44784753749187073,-0.005526971266775531,-0.3668904686609654,-0.10926526585424562,-0.0012824171715953266,-0.18791575364180854,-0.15745963210575353,-0.08948525166506176,-0.5665723150049518,0.13905125853940173,BLACK
4717,2,24,5,235,18,0,-0.2292908751649054,-0.455484529144247,-0.025584009651246863,-0.26130107681826503,-0.03373853878722073,-0.019343010343785588,0.03288068118253412,0.11175224168850394,-0.06217617554191358,-0.12577072278031226,BLACK
1566,10,31,5,160,18,0,0.7032779000305679,0.032550868084458486,0.8826109783046452,-0.06870069966180795,-0.2915900730761827,-0.18744805049259847,-0.22137614600300834,0.6104428685326138,0.13902041784779315,-0.20797193631995223,BLACK
592,10,50,5,150,22,7,-0.2898205526575202,-0.030906917109869286,0.24082162636812832,0.2658033100833055,0.2879405714519444,0.8057155903163412,-1.0931823622156274,-0.5761109455093569,0.1759497468445021,0.24245374554291652,BLACK
3144,3,31,6,190,8,0,-0.3077217104224438,0.6549964777732803,-0.25387073149007605,0.14087330888975239,0.12942972004046957,-0.2531097617428889,-0.1873040565126681,-0.07630007695429028,0.1857570422768764,0.10983941028663138,BLACK
2779,1,28,6,200,3,2,0.11315727555078318,-0.407351558498554,-0.2063556062917521,0.09673072072414365,-0.46509064502727604,0.1390397912513877,-0.012618073519076038,0.44103029027735574,-0.11671811103112084,-0.09345950746635094,WHITE
4415,1,35,6,175,0,3,-0.18007721302649643,-0.02736706253962716,-0.3533980873850055,-0.499428055119699,0.198395556942943,0.20708692927022818,0.09156107866668414,-0.03489470115178836,0.2348341721145307,-0.5883019118757944,BLACK
1406,14,18,5,120,3,0,-0.476409792602869,-0.20232500345376145,0.42426137045188245,-0.0006739889446199316,-0.5206168465599874,-0.5519417372763722,-0.22734646187073795,-0.6105429071398567,0.490983573071496,-0.2647333549413672,BLACK
5404,1,35,6,140,0,2,0.36002804008208095,0.39808224010572074,0.06418401522613706,-0.2010984713076472,0.6866115402974868,-0.05310919818075376,0.11847541308217552,0.05850090260204401,-0.1830604441980144,-0.3520047845364148,WHITE
6587,6,38,5,175,16,1,-0.41729971700010887,-0.25503638035527926,-0.01058395675384089,-0.2764610833207333,-0.320113680235726,0.2247423075834466,-0.03350387392156122,0.04592458629620123,0.23134869706233066,-0.625715949562176,BLACK
1128,10,27,6,180,12,2,0.7800498264469462,0.17146073799936068,0.20010011527588656,-0.2128539812244587,-0.24784634763952523,0.3082711979995305,-0.2757903393888245,0.12916283947057428,0.05100893289475626,0.013015111767636143,WHITE
6083,15,16,6,140,17,0,-0.3867296300261085,0.1264469336727643,0.11274642008064448,0.6087240797096816,0.2795433385118883,0.02669184050672108,0.0425353407440997,0.20000201488892397,-0.1009937452653728,0.11374552822367764,BLACK
3736,15,26,6,160,17,5,-0.17800969996287452,0.6321885043324056,0.4709081742714091,0.0339574320067515,-0.002952559520802864,0.015245358992562703,-0.29722057201401364,0.34074813076570487,-0.09976258716465841,-0.30028416412032277,WHITE
5600,3,19,6,160,4,3,-0.8220463766873417,0.12321233762510737,0.11168466974561662,-0.05600255769273542,-0.022817691673989796,0.017376654508316897,0.02307616878725133,-0.049644257679629496,-0.07561933297859988,-0.06891367442813309,BLACK
4264,5,36,6,220,22,6,-0.19499181826945206,0.32030988268580596,1.55557002630059,-0.21347106045656622,0.04685365133245984,0.21638576555918315,-0.04063613755191567,0.39066858034574803,0.17398260760636425,0.4980231513565977,WHITE
4461,2,21,6,180,23,0,-0.07107629079495759,-0.7563647554291107,-0.0017809887116909413,-0.0164172777973016,0.634884316862867,0.24280321359260598,0.3877850310275473,0.30723504608372854,-0.34544148803196273,-0.0844505671568844,BLACK
5527,10,15,5,110,0,1,-0.2109960163837716,0.5976005730586373,-0.24314472514190671,0.2871699314159926,0.035457762516543576,0.026286442951007617,-0.17038843167733433,0.09390308314910625,-0.14209063321926757,-0.17807871937484787,BLACK
7325,1,21,6,160,1,1,-0.6132563630208228,0.34792545606774006,-0.18907018563757544,-0.26774327955816585,0.6118379088474076,-0.31613440851385133,-0.044265681848539656,-0.09346794843266235,0.09874898355235841,0.04152237527228828,BLACK
573,5,18,6,120,18,0,0.4551391936988005,-0.1482557813627619,-0.2227489378908436,0.5008017733471692,0.30584085756203344,0.013451192685289649,0.054778505013048984,0.33836365961841336,-0.04805878556621177,0.10829743144803974,OTHER
1067,1,24,6,180,19,3,-0.32513460336600797,-0.10619627721158982,0.0533628411450033,-0.6545047379695115,1.5461649529234824,-0.6506961104898826,1.392510360162959,2.9609801205566684,0.7708035145687531,1.7819940689886442,BLACK
